"","Task","Billable","Start.date","Start.time","End.date","End.time","Duration","Tags","Amount...","Start.datetime","End.datetime","tags"
"641",NA,"No","2023-06-06","14:00:00","2023-06-06","16:15:00",135,"Billable Time,Code,Data curation,Documentation,Python",NA,2023-06-06 14:00:00,2023-06-06 16:15:00,"Data Explore/Visualisation"
"642",NA,"No","2023-06-07","09:00:00","2023-06-07","12:00:00",180,"Code,Python",NA,2023-06-07 09:00:00,2023-06-07 12:00:00,"AI / Deep Learning"
"643",NA,"No","2023-06-07","09:00:00","2023-06-07","12:00:00",180,"Code,Python",NA,2023-06-07 09:00:00,2023-06-07 12:00:00,"Data Explore/Visualisation"
"644",NA,"No","2023-06-07","12:29:19","2023-06-07","14:00:00",90.6833333333333,"Billable Time,Code,Python",NA,2023-06-07 12:29:19,2023-06-07 14:00:00,"Proj Manage"
"645",NA,"No","2023-06-07","12:29:19","2023-06-07","14:00:00",90.6833333333333,"Billable Time,Code,Python",NA,2023-06-07 12:29:19,2023-06-07 14:00:00,"AI / Deep Learning"
"646",NA,"No","2023-06-07","12:29:19","2023-06-07","14:00:00",90.6833333333333,"Billable Time,Code,Python",NA,2023-06-07 12:29:19,2023-06-07 14:00:00,"Data Explore/Visualisation"
"647",NA,"No","2023-06-07","14:15:00","2023-06-07","15:00:00",45,"Billable Time,Documentation",NA,2023-06-07 14:15:00,2023-06-07 15:00:00,"Proj Manage"
"648",NA,"No","2023-06-07","14:15:00","2023-06-07","15:00:00",45,"Billable Time,Documentation",NA,2023-06-07 14:15:00,2023-06-07 15:00:00,"Comms/Report and BI"
"649",NA,"No","2023-06-08","07:00:00","2023-06-08","07:45:00",45,"Project Management",NA,2023-06-08 07:00:00,2023-06-08 07:45:00,"Proj Manage"
"650",NA,"No","2023-06-08","07:45:00","2023-06-08","11:00:00",195,"Review",NA,2023-06-08 07:45:00,2023-06-08 11:00:00,"Review"
"651",NA,"No","2023-06-12","08:00:00","2023-06-12","10:45:00",165,"Review",NA,2023-06-12 08:00:00,2023-06-12 10:45:00,"Review"
"652",NA,"No","2023-06-12","10:45:00","2023-06-12","11:00:00",15,"Admin",NA,2023-06-12 10:45:00,2023-06-12 11:00:00,"Proj Manage"
"653",NA,"No","2023-06-12","10:58:19","2023-06-12","11:27:09",28.8333333333333,"Project Management",NA,2023-06-12 10:58:19,2023-06-12 11:27:09,"Proj Manage"
"654",NA,"No","2023-06-12","11:30:00","2023-06-12","11:45:00",15,"Project Management",NA,2023-06-12 11:30:00,2023-06-12 11:45:00,"Proj Manage"
"655",NA,"No","2023-06-12","11:50:29","2023-06-12","13:19:33",89.0666666666667,"Review",NA,2023-06-12 11:50:29,2023-06-12 13:19:33,"Review"
"656",NA,"No","2023-06-13","09:15:00","2023-06-13","09:30:00",15,"Project Management",NA,2023-06-13 09:15:00,2023-06-13 09:30:00,"Proj Manage"
"657",NA,"No","2023-06-13","09:30:00","2023-06-13","09:45:00",15,"Documentation",NA,2023-06-13 09:30:00,2023-06-13 09:45:00,"Comms/Report and BI"
"658",NA,"No","2023-06-13","09:43:08","2023-06-13","14:19:24",276.266666666667,"Documentation",NA,2023-06-13 09:43:08,2023-06-13 14:19:24,"Comms/Report and BI"
"659",NA,"No","2023-06-13","14:15:00","2023-06-13","15:00:00",45,"Admin",NA,2023-06-13 14:15:00,2023-06-13 15:00:00,"Proj Manage"
"660",NA,"No","2023-06-13","15:00:00","2023-06-13","16:00:00",60,"Meetings",NA,2023-06-13 15:00:00,2023-06-13 16:00:00,"Prod Manage"
"661",NA,"No","2023-06-14","10:20:41","2023-06-14","10:45:00",24.3166666666667,"Documentation,Project Management",NA,2023-06-14 10:20:41,2023-06-14 10:45:00,"Comms/Report and BI"
"662",NA,"No","2023-06-14","10:20:41","2023-06-14","10:45:00",24.3166666666667,"Documentation,Project Management",NA,2023-06-14 10:20:41,2023-06-14 10:45:00,"Proj Manage"
"663",NA,"No","2023-06-14","10:45:00","2023-06-14","11:45:00",60,"Admin,Business Strategy,Data management and storage,Documentation,Emails",NA,2023-06-14 10:45:00,2023-06-14 11:45:00,"Proj Manage"
"664",NA,"No","2023-06-14","10:45:00","2023-06-14","11:45:00",60,"Admin,Business Strategy,Data management and storage,Documentation,Emails",NA,2023-06-14 10:45:00,2023-06-14 11:45:00,"Prod Manage"
"665",NA,"No","2023-06-14","10:45:00","2023-06-14","11:45:00",60,"Admin,Business Strategy,Data management and storage,Documentation,Emails",NA,2023-06-14 10:45:00,2023-06-14 11:45:00,"Data Move/Store"
"666",NA,"No","2023-06-14","10:45:00","2023-06-14","11:45:00",60,"Admin,Business Strategy,Data management and storage,Documentation,Emails",NA,2023-06-14 10:45:00,2023-06-14 11:45:00,"Comms/Report and BI"
"667",NA,"No","2023-06-14","10:45:00","2023-06-14","11:45:00",60,"Admin,Business Strategy,Data management and storage,Documentation,Emails",NA,2023-06-14 10:45:00,2023-06-14 11:45:00,"Prod Manage"
"668",NA,"No","2023-06-14","11:45:00","2023-06-14","12:00:00",15,"Code",NA,2023-06-14 11:45:00,2023-06-14 12:00:00,"AI / Deep Learning"
"669",NA,"No","2023-06-14","13:00:00","2023-06-14","13:30:00",30,"Admin",NA,2023-06-14 13:00:00,2023-06-14 13:30:00,"Proj Manage"
"670",NA,"No","2023-06-15","05:00:00","2023-06-15","06:15:00",75,"Code,Data curation,Data management and storage",NA,2023-06-15 05:00:00,2023-06-15 06:15:00,"AI / Deep Learning"
"671",NA,"No","2023-06-15","05:00:00","2023-06-15","06:15:00",75,"Code,Data curation,Data management and storage",NA,2023-06-15 05:00:00,2023-06-15 06:15:00,"Data Explore/Visualisation"
"672",NA,"No","2023-06-15","05:00:00","2023-06-15","06:15:00",75,"Code,Data curation,Data management and storage",NA,2023-06-15 05:00:00,2023-06-15 06:15:00,"Data Move/Store"
"673",NA,"No","2023-06-15","08:00:00","2023-06-15","12:00:00",240,"Code,Python",NA,2023-06-15 08:00:00,2023-06-15 12:00:00,"AI / Deep Learning"
"674",NA,"No","2023-06-15","08:00:00","2023-06-15","12:00:00",240,"Code,Python",NA,2023-06-15 08:00:00,2023-06-15 12:00:00,"Data Explore/Visualisation"
"675",NA,"No","2023-06-15","13:30:00","2023-06-15","15:00:00",90,"Code",NA,2023-06-15 13:30:00,2023-06-15 15:00:00,"AI / Deep Learning"
"676",NA,"No","2023-06-15","18:00:00","2023-06-15","18:15:00",15,"Code",NA,2023-06-15 18:00:00,2023-06-15 18:15:00,"AI / Deep Learning"
"677",NA,"No","2023-06-15","19:00:00","2023-06-15","19:45:00",45,"Code",NA,2023-06-15 19:00:00,2023-06-15 19:45:00,"AI / Deep Learning"
"678",NA,"No","2023-06-15","21:00:00","2023-06-15","21:45:00",45,"Code",NA,2023-06-15 21:00:00,2023-06-15 21:45:00,"AI / Deep Learning"
"679",NA,"No","2023-06-16","05:00:00","2023-06-16","05:30:00",30,"Code",NA,2023-06-16 05:00:00,2023-06-16 05:30:00,"AI / Deep Learning"
"680",NA,"No","2023-06-16","07:00:00","2023-06-16","07:30:00",30,"Code",NA,2023-06-16 07:00:00,2023-06-16 07:30:00,"AI / Deep Learning"
"681",NA,"No","2023-06-16","08:15:00","2023-06-16","08:45:00",30,"Code",NA,2023-06-16 08:15:00,2023-06-16 08:45:00,"AI / Deep Learning"
"682",NA,"No","2023-06-16","10:00:00","2023-06-16","11:00:00",60,"Meetings,Project Management",NA,2023-06-16 10:00:00,2023-06-16 11:00:00,"Prod Manage"
"683",NA,"No","2023-06-16","10:00:00","2023-06-16","11:00:00",60,"Meetings,Project Management",NA,2023-06-16 10:00:00,2023-06-16 11:00:00,"Proj Manage"
"684",NA,"No","2023-06-16","11:00:00","2023-06-16","12:00:00",60,"Documentation",NA,2023-06-16 11:00:00,2023-06-16 12:00:00,"Comms/Report and BI"
"685",NA,"No","2023-06-16","13:30:00","2023-06-16","15:00:00",90,"Documentation",NA,2023-06-16 13:30:00,2023-06-16 15:00:00,"Comms/Report and BI"
"686",NA,"No","2023-06-19","05:00:00","2023-06-19","05:15:00",15,"Admin",NA,2023-06-19 05:00:00,2023-06-19 05:15:00,"Proj Manage"
"687",NA,"No","2023-06-19","07:15:00","2023-06-19","10:15:00",180,"Code,R Studio",NA,2023-06-19 07:15:00,2023-06-19 10:15:00,"AI / Deep Learning"
"688",NA,"No","2023-06-19","07:15:00","2023-06-19","10:15:00",180,"Code,R Studio",NA,2023-06-19 07:15:00,2023-06-19 10:15:00,"Data Explore/Visualisation"
"689",NA,"No","2023-06-19","10:22:52","2023-06-19","11:15:00",52.1333333333333,"Documentation",NA,2023-06-19 10:22:52,2023-06-19 11:15:00,"Comms/Report and BI"
"690",NA,"No","2023-06-19","11:15:00","2023-06-19","12:00:00",45,"Code,Project Management",NA,2023-06-19 11:15:00,2023-06-19 12:00:00,"AI / Deep Learning"
"691",NA,"No","2023-06-19","11:15:00","2023-06-19","12:00:00",45,"Code,Project Management",NA,2023-06-19 11:15:00,2023-06-19 12:00:00,"Proj Manage"
"692",NA,"No","2023-06-19","12:45:00","2023-06-19","13:37:08",52.1333333333333,"Documentation",NA,2023-06-19 12:45:00,2023-06-19 13:37:08,"Comms/Report and BI"
"693",NA,"No","2023-06-19","15:00:00","2023-06-19","15:45:00",45,"Code,R Studio",NA,2023-06-19 15:00:00,2023-06-19 15:45:00,"AI / Deep Learning"
"694",NA,"No","2023-06-19","15:00:00","2023-06-19","15:45:00",45,"Code,R Studio",NA,2023-06-19 15:00:00,2023-06-19 15:45:00,"Data Explore/Visualisation"
"695",NA,"No","2023-06-20","09:00:00","2023-06-20","10:45:00",105,"Code,Python,R Studio",NA,2023-06-20 09:00:00,2023-06-20 10:45:00,"AI / Deep Learning"
"696",NA,"No","2023-06-20","09:00:00","2023-06-20","10:45:00",105,"Code,Python,R Studio",NA,2023-06-20 09:00:00,2023-06-20 10:45:00,"Data Explore/Visualisation"
"697",NA,"No","2023-06-20","09:00:00","2023-06-20","10:45:00",105,"Code,Python,R Studio",NA,2023-06-20 09:00:00,2023-06-20 10:45:00,"Data Explore/Visualisation"
"698",NA,"No","2023-06-20","10:45:00","2023-06-20","11:30:00",45,"Documentation",NA,2023-06-20 10:45:00,2023-06-20 11:30:00,"Comms/Report and BI"
"699",NA,"No","2023-06-20","11:30:00","2023-06-20","12:00:00",30,"Admin",NA,2023-06-20 11:30:00,2023-06-20 12:00:00,"Proj Manage"
"700",NA,"No","2023-06-20","12:45:00","2023-06-20","13:00:00",15,"Data management and storage",NA,2023-06-20 12:45:00,2023-06-20 13:00:00,"Data Move/Store"
"701",NA,"No","2023-06-20","12:58:45","2023-06-20","14:13:28",74.7166666666667,"Documentation",NA,2023-06-20 12:58:45,2023-06-20 14:13:28,"Comms/Report and BI"
"702",NA,"No","2023-06-20","14:13:46","2023-06-20","16:00:00",106.233333333333,"Documentation,Reading,Review",NA,2023-06-20 14:13:46,2023-06-20 16:00:00,"Comms/Report and BI"
"703",NA,"No","2023-06-20","14:13:46","2023-06-20","16:00:00",106.233333333333,"Documentation,Reading,Review",NA,2023-06-20 14:13:46,2023-06-20 16:00:00,"Sci Writing"
"704",NA,"No","2023-06-20","14:13:46","2023-06-20","16:00:00",106.233333333333,"Documentation,Reading,Review",NA,2023-06-20 14:13:46,2023-06-20 16:00:00,"Review"
"705",NA,"No","2023-06-21","09:00:00","2023-06-21","12:00:00",180,"Project Management",NA,2023-06-21 09:00:00,2023-06-21 12:00:00,"Proj Manage"
"706",NA,"No","2023-06-21","12:45:00","2023-06-21","13:30:00",45,"Reading",NA,2023-06-21 12:45:00,2023-06-21 13:30:00,"Sci Writing"
"707",NA,"No","2023-06-21","13:34:36","2023-06-21","15:30:00",115.4,"Reading",NA,2023-06-21 13:34:36,2023-06-21 15:30:00,"Sci Writing"
"708",NA,"No","2023-06-22","07:00:00","2023-06-22","08:00:00",60,"Admin",NA,2023-06-22 07:00:00,2023-06-22 08:00:00,"Proj Manage"
"709",NA,"No","2023-06-22","08:00:00","2023-06-22","10:45:00",165,"Code,R Studio",NA,2023-06-22 08:00:00,2023-06-22 10:45:00,"AI / Deep Learning"
"710",NA,"No","2023-06-22","08:00:00","2023-06-22","10:45:00",165,"Code,R Studio",NA,2023-06-22 08:00:00,2023-06-22 10:45:00,"Data Explore/Visualisation"
"711",NA,"No","2023-06-22","10:45:00","2023-06-22","11:00:00",15,"Admin,Project Management",NA,2023-06-22 10:45:00,2023-06-22 11:00:00,"Proj Manage"
"712",NA,"No","2023-06-22","10:45:00","2023-06-22","11:00:00",15,"Admin,Project Management",NA,2023-06-22 10:45:00,2023-06-22 11:00:00,"Proj Manage"
"713",NA,"No","2023-06-22","11:00:00","2023-06-22","11:45:00",45,"Reading",NA,2023-06-22 11:00:00,2023-06-22 11:45:00,"Sci Writing"
"714",NA,"No","2023-06-22","12:15:00","2023-06-22","12:45:00",30,"Documentation",NA,2023-06-22 12:15:00,2023-06-22 12:45:00,"Comms/Report and BI"
"715",NA,"No","2023-06-22","12:45:00","2023-06-22","13:00:00",15,"Meetings",NA,2023-06-22 12:45:00,2023-06-22 13:00:00,"Prod Manage"
"716",NA,"No","2023-06-22","13:00:00","2023-06-22","14:00:00",60,"Documentation",NA,2023-06-22 13:00:00,2023-06-22 14:00:00,"Comms/Report and BI"
"717",NA,"No","2023-06-23","09:00:00","2023-06-23","12:30:00",210,"Code,R Studio",NA,2023-06-23 09:00:00,2023-06-23 12:30:00,"AI / Deep Learning"
"718",NA,"No","2023-06-23","09:00:00","2023-06-23","12:30:00",210,"Code,R Studio",NA,2023-06-23 09:00:00,2023-06-23 12:30:00,"Data Explore/Visualisation"
"719",NA,"No","2023-06-23","13:00:00","2023-06-23","16:00:00",180,"Code,R Studio",NA,2023-06-23 13:00:00,2023-06-23 16:00:00,"AI / Deep Learning"
"720",NA,"No","2023-06-23","13:00:00","2023-06-23","16:00:00",180,"Code,R Studio",NA,2023-06-23 13:00:00,2023-06-23 16:00:00,"Data Explore/Visualisation"
"721",NA,"No","2023-06-26","08:45:00","2023-06-26","12:00:00",195,"Code,R Studio",NA,2023-06-26 08:45:00,2023-06-26 12:00:00,"AI / Deep Learning"
"722",NA,"No","2023-06-26","08:45:00","2023-06-26","12:00:00",195,"Code,R Studio",NA,2023-06-26 08:45:00,2023-06-26 12:00:00,"Data Explore/Visualisation"
"723",NA,"No","2023-06-26","12:42:54","2023-06-26","14:00:00",77.1,"Documentation",NA,2023-06-26 12:42:54,2023-06-26 14:00:00,"Comms/Report and BI"
"724",NA,"No","2023-06-26","14:00:00","2023-06-26","14:30:00",30,"Reading",NA,2023-06-26 14:00:00,2023-06-26 14:30:00,"Sci Writing"
"725",NA,"No","2023-06-27","09:00:00","2023-06-27","10:00:00",60,"Admin",NA,2023-06-27 09:00:00,2023-06-27 10:00:00,"Proj Manage"
"726",NA,"No","2023-06-27","10:00:00","2023-06-27","12:15:00",135,"R Studio",NA,2023-06-27 10:00:00,2023-06-27 12:15:00,"Data Explore/Visualisation"
"727",NA,"No","2023-06-27","13:00:00","2023-06-27","13:30:00",30,"R Studio",NA,2023-06-27 13:00:00,2023-06-27 13:30:00,"Data Explore/Visualisation"
"728",NA,"No","2023-06-27","13:22:24","2023-06-27","14:00:00",37.6,"Meetings,Project Management",NA,2023-06-27 13:22:24,2023-06-27 14:00:00,"Prod Manage"
"729",NA,"No","2023-06-27","13:22:24","2023-06-27","14:00:00",37.6,"Meetings,Project Management",NA,2023-06-27 13:22:24,2023-06-27 14:00:00,"Proj Manage"
"730",NA,"No","2023-06-27","14:00:00","2023-06-27","14:45:00",45,"Documentation,Meetings,Project Management",NA,2023-06-27 14:00:00,2023-06-27 14:45:00,"Comms/Report and BI"
"731",NA,"No","2023-06-27","14:00:00","2023-06-27","14:45:00",45,"Documentation,Meetings,Project Management",NA,2023-06-27 14:00:00,2023-06-27 14:45:00,"Prod Manage"
"732",NA,"No","2023-06-27","14:00:00","2023-06-27","14:45:00",45,"Documentation,Meetings,Project Management",NA,2023-06-27 14:00:00,2023-06-27 14:45:00,"Proj Manage"
"733",NA,"No","2023-06-27","14:42:03","2023-06-27","15:35:12",53.15,"Business Strategy,Meetings,Project Management",NA,2023-06-27 14:42:03,2023-06-27 15:35:12,"Prod Manage"
"734",NA,"No","2023-06-27","14:42:03","2023-06-27","15:35:12",53.15,"Business Strategy,Meetings,Project Management",NA,2023-06-27 14:42:03,2023-06-27 15:35:12,"Prod Manage"
"735",NA,"No","2023-06-27","14:42:03","2023-06-27","15:35:12",53.15,"Business Strategy,Meetings,Project Management",NA,2023-06-27 14:42:03,2023-06-27 15:35:12,"Proj Manage"
"736",NA,"No","2023-06-28","09:00:00","2023-06-28","10:45:00",105,"Business Strategy,Documentation",NA,2023-06-28 09:00:00,2023-06-28 10:45:00,"Prod Manage"
"737",NA,"No","2023-06-28","09:00:00","2023-06-28","10:45:00",105,"Business Strategy,Documentation",NA,2023-06-28 09:00:00,2023-06-28 10:45:00,"Comms/Report and BI"
"738",NA,"No","2023-06-28","10:45:00","2023-06-28","12:00:00",75,"Data management and storage,QA/QC",NA,2023-06-28 10:45:00,2023-06-28 12:00:00,"Data Move/Store"
"739",NA,"No","2023-06-28","10:45:00","2023-06-28","12:00:00",75,"Data management and storage,QA/QC",NA,2023-06-28 10:45:00,2023-06-28 12:00:00,"QA/QC"
"740",NA,"No","2023-06-28","13:00:00","2023-06-28","13:30:00",30,"R Studio",NA,2023-06-28 13:00:00,2023-06-28 13:30:00,"Data Explore/Visualisation"
"741",NA,"No","2023-06-28","13:26:26","2023-06-28","15:16:56",110.5,"R Studio",NA,2023-06-28 13:26:26,2023-06-28 15:16:56,"Data Explore/Visualisation"
"742",NA,"No","2023-06-28","15:30:00","2023-06-28","17:00:00",90,"R Studio",NA,2023-06-28 15:30:00,2023-06-28 17:00:00,"Data Explore/Visualisation"
"743",NA,"No","2023-06-29","07:45:00","2023-06-29","08:00:00",15,"Admin,Project Management",NA,2023-06-29 07:45:00,2023-06-29 08:00:00,"Proj Manage"
"744",NA,"No","2023-06-29","07:45:00","2023-06-29","08:00:00",15,"Admin,Project Management",NA,2023-06-29 07:45:00,2023-06-29 08:00:00,"Proj Manage"
"745",NA,"No","2023-06-29","08:00:00","2023-06-29","08:30:00",30,"Reading",NA,2023-06-29 08:00:00,2023-06-29 08:30:00,"Sci Writing"
"746",NA,"No","2023-06-29","08:30:00","2023-06-29","11:00:00",150,"R Studio",NA,2023-06-29 08:30:00,2023-06-29 11:00:00,"Data Explore/Visualisation"
"747",NA,"No","2023-06-29","11:00:00","2023-06-29","11:35:00",35,"Documentation",NA,2023-06-29 11:00:00,2023-06-29 11:35:00,"Comms/Report and BI"
"748",NA,"No","2023-06-29","12:00:00","2023-06-29","12:30:00",30,"Documentation",NA,2023-06-29 12:00:00,2023-06-29 12:30:00,"Comms/Report and BI"
"749",NA,"No","2023-06-29","12:30:00","2023-06-29","13:05:00",35,"Business Strategy",NA,2023-06-29 12:30:00,2023-06-29 13:05:00,"Prod Manage"
"750",NA,"No","2023-06-29","14:00:00","2023-06-29","14:30:00",30,"Meetings",NA,2023-06-29 14:00:00,2023-06-29 14:30:00,"Prod Manage"
"751",NA,"No","2023-06-29","14:30:00","2023-06-29","15:00:00",30,"Reading",NA,2023-06-29 14:30:00,2023-06-29 15:00:00,"Sci Writing"
"752",NA,"No","2023-06-29","15:00:00","2023-06-29","16:00:00",60,"Business Strategy,Meetings",NA,2023-06-29 15:00:00,2023-06-29 16:00:00,"Prod Manage"
"753",NA,"No","2023-06-29","15:00:00","2023-06-29","16:00:00",60,"Business Strategy,Meetings",NA,2023-06-29 15:00:00,2023-06-29 16:00:00,"Prod Manage"
"754",NA,"No","2023-06-30","07:30:00","2023-06-30","08:30:00",60,"Business Strategy,Meetings",NA,2023-06-30 07:30:00,2023-06-30 08:30:00,"Prod Manage"
"755",NA,"No","2023-06-30","07:30:00","2023-06-30","08:30:00",60,"Business Strategy,Meetings",NA,2023-06-30 07:30:00,2023-06-30 08:30:00,"Prod Manage"
"756",NA,"No","2023-06-30","09:00:00","2023-06-30","09:45:00",45,"Business Strategy",NA,2023-06-30 09:00:00,2023-06-30 09:45:00,"Prod Manage"
"757",NA,"No","2023-06-30","09:45:00","2023-06-30","10:00:00",15,"Meetings",NA,2023-06-30 09:45:00,2023-06-30 10:00:00,"Prod Manage"
"758",NA,"No","2023-06-30","10:00:00","2023-06-30","11:05:00",65,"Meetings,Project Management,Python,R Studio,Teaching",NA,2023-06-30 10:00:00,2023-06-30 11:05:00,"Prod Manage"
"759",NA,"No","2023-06-30","10:00:00","2023-06-30","11:05:00",65,"Meetings,Project Management,Python,R Studio,Teaching",NA,2023-06-30 10:00:00,2023-06-30 11:05:00,"Proj Manage"
"760",NA,"No","2023-06-30","10:00:00","2023-06-30","11:05:00",65,"Meetings,Project Management,Python,R Studio,Teaching",NA,2023-06-30 10:00:00,2023-06-30 11:05:00,"Data Explore/Visualisation"
"761",NA,"No","2023-06-30","10:00:00","2023-06-30","11:05:00",65,"Meetings,Project Management,Python,R Studio,Teaching",NA,2023-06-30 10:00:00,2023-06-30 11:05:00,"Data Explore/Visualisation"
"762",NA,"No","2023-06-30","10:00:00","2023-06-30","11:05:00",65,"Meetings,Project Management,Python,R Studio,Teaching",NA,2023-06-30 10:00:00,2023-06-30 11:05:00,"Sci Writing"
"763",NA,"No","2023-06-30","11:28:08","2023-06-30","12:15:00",46.8666666666667,"Business Strategy,Documentation,Project Management",NA,2023-06-30 11:28:08,2023-06-30 12:15:00,"Prod Manage"
"764",NA,"No","2023-06-30","11:28:08","2023-06-30","12:15:00",46.8666666666667,"Business Strategy,Documentation,Project Management",NA,2023-06-30 11:28:08,2023-06-30 12:15:00,"Comms/Report and BI"
"765",NA,"No","2023-06-30","11:28:08","2023-06-30","12:15:00",46.8666666666667,"Business Strategy,Documentation,Project Management",NA,2023-06-30 11:28:08,2023-06-30 12:15:00,"Proj Manage"
"766",NA,"No","2023-06-30","12:30:00","2023-06-30","13:00:00",30,"Business Strategy,Documentation,Project Management",NA,2023-06-30 12:30:00,2023-06-30 13:00:00,"Prod Manage"
"767",NA,"No","2023-06-30","12:30:00","2023-06-30","13:00:00",30,"Business Strategy,Documentation,Project Management",NA,2023-06-30 12:30:00,2023-06-30 13:00:00,"Comms/Report and BI"
"768",NA,"No","2023-06-30","12:30:00","2023-06-30","13:00:00",30,"Business Strategy,Documentation,Project Management",NA,2023-06-30 12:30:00,2023-06-30 13:00:00,"Proj Manage"
"769",NA,"No","2023-06-30","13:00:00","2023-06-30","14:15:00",75,"Business Strategy,Meetings,Project Management",NA,2023-06-30 13:00:00,2023-06-30 14:15:00,"Prod Manage"
"770",NA,"No","2023-06-30","13:00:00","2023-06-30","14:15:00",75,"Business Strategy,Meetings,Project Management",NA,2023-06-30 13:00:00,2023-06-30 14:15:00,"Prod Manage"
"771",NA,"No","2023-06-30","13:00:00","2023-06-30","14:15:00",75,"Business Strategy,Meetings,Project Management",NA,2023-06-30 13:00:00,2023-06-30 14:15:00,"Proj Manage"
"772",NA,"No","2023-06-30","14:15:00","2023-06-30","16:00:00",105,"Business Strategy,Documentation,Project Management",NA,2023-06-30 14:15:00,2023-06-30 16:00:00,"Prod Manage"
"773",NA,"No","2023-06-30","14:15:00","2023-06-30","16:00:00",105,"Business Strategy,Documentation,Project Management",NA,2023-06-30 14:15:00,2023-06-30 16:00:00,"Comms/Report and BI"
"774",NA,"No","2023-06-30","14:15:00","2023-06-30","16:00:00",105,"Business Strategy,Documentation,Project Management",NA,2023-06-30 14:15:00,2023-06-30 16:00:00,"Proj Manage"
"775",NA,"No","2023-07-03","08:45:00","2023-07-03","12:00:00",195,"Business Strategy,Documentation",NA,2023-07-03 08:45:00,2023-07-03 12:00:00,"Prod Manage"
"776",NA,"No","2023-07-03","08:45:00","2023-07-03","12:00:00",195,"Business Strategy,Documentation",NA,2023-07-03 08:45:00,2023-07-03 12:00:00,"Comms/Report and BI"
"777",NA,"No","2023-07-03","13:00:00","2023-07-03","14:00:00",60,"Code",NA,2023-07-03 13:00:00,2023-07-03 14:00:00,"AI / Deep Learning"
"778",NA,"No","2023-07-03","14:00:00","2023-07-03","15:00:00",60,"Business Strategy,Documentation",NA,2023-07-03 14:00:00,2023-07-03 15:00:00,"Prod Manage"
"779",NA,"No","2023-07-03","14:00:00","2023-07-03","15:00:00",60,"Business Strategy,Documentation",NA,2023-07-03 14:00:00,2023-07-03 15:00:00,"Comms/Report and BI"
"780",NA,"No","2023-07-04","08:00:00","2023-07-04","10:00:00",120,"Business Strategy,Documentation,Meetings",NA,2023-07-04 08:00:00,2023-07-04 10:00:00,"Prod Manage"
"781",NA,"No","2023-07-04","08:00:00","2023-07-04","10:00:00",120,"Business Strategy,Documentation,Meetings",NA,2023-07-04 08:00:00,2023-07-04 10:00:00,"Comms/Report and BI"
"782",NA,"No","2023-07-04","08:00:00","2023-07-04","10:00:00",120,"Business Strategy,Documentation,Meetings",NA,2023-07-04 08:00:00,2023-07-04 10:00:00,"Prod Manage"
"783",NA,"No","2023-07-04","10:00:00","2023-07-04","10:30:00",30,"Documentation,Project Management",NA,2023-07-04 10:00:00,2023-07-04 10:30:00,"Comms/Report and BI"
"784",NA,"No","2023-07-04","10:00:00","2023-07-04","10:30:00",30,"Documentation,Project Management",NA,2023-07-04 10:00:00,2023-07-04 10:30:00,"Proj Manage"
"785",NA,"No","2023-07-04","15:00:00","2023-07-04","16:00:00",60,"Documentation,Reading",NA,2023-07-04 15:00:00,2023-07-04 16:00:00,"Comms/Report and BI"
"786",NA,"No","2023-07-04","15:00:00","2023-07-04","16:00:00",60,"Documentation,Reading",NA,2023-07-04 15:00:00,2023-07-04 16:00:00,"Sci Writing"
"787",NA,"No","2023-07-05","09:00:00","2023-07-05","10:45:00",105,"Business Strategy",NA,2023-07-05 09:00:00,2023-07-05 10:45:00,"Prod Manage"
"788",NA,"No","2023-07-05","10:45:00","2023-07-05","12:00:00",75,"Reading",NA,2023-07-05 10:45:00,2023-07-05 12:00:00,"Sci Writing"
"789",NA,"No","2023-07-05","12:45:00","2023-07-05","13:00:00",15,"Emails",NA,2023-07-05 12:45:00,2023-07-05 13:00:00,"Prod Manage"
"790",NA,"No","2023-07-05","15:15:00","2023-07-05","16:00:00",45,"Reading",NA,2023-07-05 15:15:00,2023-07-05 16:00:00,"Sci Writing"
"791",NA,"No","2023-07-06","09:45:00","2023-07-06","10:15:00",30,"Project Management",NA,2023-07-06 09:45:00,2023-07-06 10:15:00,"Proj Manage"
"792",NA,"No","2023-07-06","10:25:41","2023-07-06","12:30:00",124.316666666667,"Documentation,R Studio",NA,2023-07-06 10:25:41,2023-07-06 12:30:00,"Comms/Report and BI"
"793",NA,"No","2023-07-06","10:25:41","2023-07-06","12:30:00",124.316666666667,"Documentation,R Studio",NA,2023-07-06 10:25:41,2023-07-06 12:30:00,"Data Explore/Visualisation"
"794",NA,"No","2023-07-06","13:00:00","2023-07-06","15:00:00",120,"Documentation,R Studio",NA,2023-07-06 13:00:00,2023-07-06 15:00:00,"Comms/Report and BI"
"795",NA,"No","2023-07-06","13:00:00","2023-07-06","15:00:00",120,"Documentation,R Studio",NA,2023-07-06 13:00:00,2023-07-06 15:00:00,"Data Explore/Visualisation"
"796",NA,"No","2023-07-07","09:00:00","2023-07-07","10:00:00",60,"Documentation",NA,2023-07-07 09:00:00,2023-07-07 10:00:00,"Comms/Report and BI"
"797",NA,"No","2023-07-07","10:15:00","2023-07-07","11:00:00",45,"Meetings",NA,2023-07-07 10:15:00,2023-07-07 11:00:00,"Prod Manage"
"798",NA,"No","2023-07-07","11:00:00","2023-07-07","13:00:00",120,"Business Strategy",NA,2023-07-07 11:00:00,2023-07-07 13:00:00,"Prod Manage"
